#TIME             VMEM_MAX          VMEM              RMEM_MAX          RMEM              SHMEM             MEM_FREE          TMEM_MAX         
1722463685        2212.930000       262.737000        50.877100         21.392200         0.000000          138.916000        50.877100        
1722463695        2212.930000       262.737000        50.877100         21.392200         0.000000          138.917000        50.877100        
1722463705        2212.930000       262.737000        50.877100         21.392200         0.000000          138.917000        50.877100        
1722463716        2212.930000       262.737000        50.877100         21.392200         0.000000          138.917000        50.877100        
1722463726        2212.930000       262.737000        50.877100         21.392200         0.000000          138.917000        50.877100        
1722463736        2212.930000       262.737000        50.877100         21.392200         0.000000          138.917000        50.877100        
1722463746        2212.930000       262.737000        50.877100         21.392200         0.000000          138.918000        50.877100        
1722463757        2212.930000       262.737000        50.877100         21.392200         0.000000          138.918000        50.877100        
1722463768        2212.930000       262.737000        50.877100         21.392200         0.000000          138.918000        50.877100        
1722463778        2212.930000       262.737000        50.877100         21.392200         0.000000          138.918000        50.877100        
1722463789        2212.930000       262.737000        50.877100         21.392200         0.000000          138.917000        50.877100        
1722463799        2212.930000       262.737000        50.877100         21.392200         0.000000          138.917000        50.877100        
1722463809        2212.930000       262.737000        50.877100         21.392200         0.000000          138.917000        50.877100        
1722463820        2212.930000       262.737000        50.877100         21.392200         0.000000          138.917000        50.877100        
1722463830        2212.930000       262.737000        50.877100         21.392200         0.000000          138.917000        50.877100        
1722463840        2212.930000       262.737000        50.877100         21.392200         0.000000          138.918000        50.877100        
1722463851        2212.930000       262.737000        50.877100         21.392200         0.000000          138.919000        50.877100        
1722463861        2212.930000       262.737000        50.877100         21.392200         0.000000          138.918000        50.877100        
1722463872        2212.930000       262.737000        50.877100         21.392200         0.000000          138.918000        50.877100        
1722463882        2212.930000       262.737000        50.877100         21.392200         0.000000          138.919000        50.877100        
1722463892        2212.930000       262.737000        50.877100         21.392200         0.000000          138.917000        50.877100        
1722463902        2212.930000       262.737000        50.877100         21.392200         0.000000          138.918000        50.877100        
1722463913        2212.930000       262.737000        50.877100         21.392200         0.000000          138.917000        50.877100        
1722463923        2212.930000       262.737000        50.877100         21.392200         0.000000          138.918000        50.877100        
1722463934        2212.930000       262.737000        50.877100         21.392200         0.000000          138.917000        50.877100        
1722463944        2212.930000       262.737000        50.877100         21.392200         0.000000          138.919000        50.877100        
1722463954        2212.930000       262.737000        50.877100         21.392200         0.000000          138.919000        50.877100        
1722463965        2212.930000       262.737000        50.877100         21.392200         0.000000          138.918000        50.877100        
1722463975        2212.930000       262.737000        50.877100         21.392200         0.000000          138.919000        50.877100        
1722463985        2212.930000       262.737000        50.877100         21.392200         0.000000          138.917000        50.877100        
1722463996        2212.930000       262.737000        50.877100         21.392200         0.000000          138.918000        50.877100        
1722464006        2212.930000       262.737000        50.877100         21.392200         0.000000          138.918000        50.877100        
1722464016        2212.930000       262.737000        50.877100         21.392200         0.000000          138.918000        50.877100        
1722464026        2212.930000       262.737000        50.877100         21.392200         0.000000          138.918000        50.877100        
1722464037        2212.930000       262.737000        50.877100         21.392200         0.000000          138.919000        50.877100        
1722464047        2212.930000       262.737000        50.877100         21.392200         0.000000          138.917000        50.877100        
1722464058        2212.930000       262.737000        50.877100         21.392200         0.000000          138.918000        50.877100        
1722464068        2212.930000       262.737000        50.877100         21.392200         0.000000          138.919000        50.877100        
1722464079        2212.930000       262.737000        50.877100         21.392200         0.000000          138.918000        50.877100        
1722464089        2212.930000       262.737000        50.877100         21.392200         0.000000          138.918000        50.877100        
1722464100        2212.930000       262.737000        50.877100         21.392200         0.000000          138.918000        50.877100        
1722464110        2212.930000       262.737000        50.877100         21.392200         0.000000          138.916000        50.877100        
1722464121        2212.930000       262.737000        50.877100         21.392200         0.000000          138.919000        50.877100        
1722464131        2212.930000       262.737000        50.877100         21.392200         0.000000          138.920000        50.877100        
1722464141        2212.930000       262.737000        50.877100         21.392200         0.000000          138.918000        50.877100        
1722464152        2212.930000       262.737000        50.877100         21.392200         0.000000          138.918000        50.877100        
1722464162        2212.930000       262.737000        50.877100         21.392200         0.000000          138.918000        50.877100        
1722464173        2212.930000       262.737000        50.877100         21.392200         0.000000          138.918000        50.877100        
1722464183        2212.930000       262.737000        50.877100         21.392200         0.000000          138.920000        50.877100        
1722464193        2212.930000       262.737000        50.877100         21.392200         0.000000          138.919000        50.877100        
1722464203        2212.930000       262.737000        50.877100         21.392200         0.000000          138.919000        50.877100        
1722464214        2212.930000       262.737000        50.877100         21.392200         0.000000          138.919000        50.877100        
1722464224        2212.930000       262.737000        50.877100         21.392200         0.000000          138.919000        50.877100        
1722464235        2212.930000       262.737000        50.877100         21.392200         0.000000          138.918000        50.877100        
1722464245        2212.930000       262.737000        50.877100         21.392200         0.000000          138.918000        50.877100        
1722464256        2212.930000       262.737000        50.877100         21.392200         0.000000          138.919000        50.877100        
1722464266        2212.930000       262.737000        50.877100         21.392200         0.000000          138.918000        50.877100        
1722464277        2212.930000       262.737000        50.877100         21.392200         0.000000          138.919000        50.877100        
1722464287        2212.930000       262.737000        50.877100         21.392200         0.000000          138.919000        50.877100        
1722464297        2212.930000       262.737000        50.877100         21.392200         0.000000          138.919000        50.877100        
1722464308        2212.930000       262.737000        50.877100         21.392200         0.000000          138.920000        50.877100        
1722464318        2212.930000       262.737000        50.877100         21.392200         0.000000          138.919000        50.877100        
1722464328        2212.930000       262.737000        50.877100         21.392200         0.000000          138.920000        50.877100        
1722464339        2212.930000       262.737000        50.877100         21.392200         0.000000          138.919000        50.877100        
1722464349        2212.930000       262.737000        50.877100         21.392200         0.000000          138.919000        50.877100        
1722464359        2212.930000       262.737000        50.877100         21.392200         0.000000          138.919000        50.877100        
